season,year,month,day,city,sport,event,url,medal,winner,country
Summer,1900,7,15,Paris,Athletics,"Discus Throw, Men",/results/56105,Bronze,Dick Sheldon,United States
Summer,1900,7,15,Paris,Athletics,"High Jump, Men",/results/56090,Gold,Irv Baxter,United States
Summer,1900,7,15,Paris,Athletics,"High Jump, Men",/results/56090,Silver,Pat Leahy,Great Britain
Summer,1900,7,15,Paris,Athletics,"High Jump, Men",/results/56090,Bronze,Lajos Gönczy,Hungary
Summer,1900,7,15,Paris,Athletics,"Long Jump, Men",/results/56096,Gold,Al Kraenzlein,United States
Summer,1900,7,15,Paris,Athletics,"Long Jump, Men",/results/56096,Silver,Meyer Prinstein,United States
Summer,1900,7,15,Paris,Athletics,"Long Jump, Men",/results/56096,Bronze,Pat Leahy,Great Britain
Summer,1900,7,15,Paris,Athletics,"Pole Vault, Men",/results/56095,Gold,Irv Baxter,United States
Summer,1900,7,15,Paris,Athletics,"Pole Vault, Men",/results/56095,Silver,Meredith Colket,United States
Summer,1900,7,15,Paris,Athletics,"Pole Vault, Men",/results/56095,Bronze,Carl Albert Andersen,Norway
Summer,1900,7,15,Paris,Athletics,"Shot Put, Men",/results/56102,Gold,Dick Sheldon,United States
Summer,1900,7,15,Paris,Athletics,"Shot Put, Men",/results/56102,Silver,Josiah McCracken,United States
Summer,1900,7,15,Paris,Athletics,"Shot Put, Men",/results/56102,Bronze,Bob Garrett,United States
Summer,1900,7,16,Paris,Archery,"Sur la Perche à la Herse, Men",/results/40505,Gold,Emmanuel Foulon,Belgium
Summer,1900,7,16,Paris,Archery,"Sur la Perche à la Herse, Men",/results/40505,Silver,Auguste Serrurier,France
Summer,1900,7,16,Paris,Archery,"Sur la Perche à la Herse, Men",/results/40505,Bronze," Druart, Jr.",Belgium
Summer,1900,7,16,Paris,Athletics,"200 metres Hurdles, Men",/results/56076,Gold,Al Kraenzlein,United States
Summer,1900,7,16,Paris,Athletics,"200 metres Hurdles, Men",/results/56076,Silver,Norman Pritchard,India
Summer,1900,7,16,Paris,Athletics,"200 metres Hurdles, Men",/results/56076,Bronze,Walter Tewksbury,United States
Summer,1900,7,16,Paris,Athletics,"4,000 metres Steeplechase, Men",/results/56087,Gold,Jack Rimmer,Great Britain
Summer,1900,7,16,Paris,Athletics,"4,000 metres Steeplechase, Men",/results/56087,Silver,Charles Bennett,Great Britain
Summer,1900,7,16,Paris,Athletics,"4,000 metres Steeplechase, Men",/results/56087,Bronze,Sidney Robinson,Great Britain
Summer,1900,7,16,Paris,Athletics,"800 metres, Men",/results/56059,Gold,Alfred Tysoe,Great Britain
Summer,1900,7,16,Paris,Athletics,"800 metres, Men",/results/56059,Silver,John Cregan,United States
Summer,1900,7,16,Paris,Athletics,"800 metres, Men",/results/56059,Bronze,Dave Hall,United States
Summer,1900,7,16,Paris,Athletics,"Hammer Throw, Men",/results/56108,Gold,John Flanagan,United States
Summer,1900,7,16,Paris,Athletics,"Hammer Throw, Men",/results/56108,Silver,Truxtun Hare,United States
Summer,1900,7,16,Paris,Athletics,"Hammer Throw, Men",/results/56108,Bronze,Josiah McCracken,United States
Summer,1900,7,16,Paris,Athletics,"Standing High Jump, Men",/results/56094,Gold,Ray Ewry,United States
Summer,1900,7,16,Paris,Athletics,"Standing High Jump, Men",/results/56094,Silver,Irv Baxter,United States
Summer,1900,7,16,Paris,Athletics,"Standing High Jump, Men",/results/56094,Bronze,Lewis Sheldon,United States
Summer,1900,7,16,Paris,Athletics,"Standing Long Jump, Men",/results/56099,Gold,Ray Ewry,United States
Summer,1900,7,16,Paris,Athletics,"Standing Long Jump, Men",/results/56099,Silver,Irv Baxter,United States
Summer,1900,7,16,Paris,Athletics,"Standing Long Jump, Men",/results/56099,Bronze,Émile Torchebeuf,France
Summer,1900,7,16,Paris,Athletics,"Standing Triple Jump, Men",/results/56101,Gold,Ray Ewry,United States
Summer,1900,7,16,Paris,Athletics,"Standing Triple Jump, Men",/results/56101,Silver,Irv Baxter,United States
Summer,1900,7,16,Paris,Athletics,"Standing Triple Jump, Men",/results/56101,Bronze,Bob Garrett,United States
Summer,1900,7,16,Paris,Athletics,"Triple Jump, Men",/results/56100,Gold,Meyer Prinstein,United States
Summer,1900,7,16,Paris,Athletics,"Triple Jump, Men",/results/56100,Silver,James B. Connolly,United States
Summer,1900,7,16,Paris,Athletics,"Triple Jump, Men",/results/56100,Bronze,Lewis Sheldon,United States
Summer,1900,7,16,Paris,Tug-Of-War,"Tug-Of-War, Men",/results/21100,Gold,Mixed team,Mixed team
Summer,1900,7,16,Paris,Tug-Of-War,"Tug-Of-War, Men",/results/21100,Silver,Racing Club de France,France
Summer,1900,7,19,Paris,Athletics,"Marathon, Men",/results/56066,Gold,Michel Théato,France
Summer,1900,7,19,Paris,Athletics,"Marathon, Men",/results/56066,Silver,Émile Champion,France
Summer,1900,7,19,Paris,Athletics,"Marathon, Men",/results/56066,Bronze,Ernst Fast,Sweden
Summer,1900,7,22,Paris,Athletics,"200 metres, Men",/results/56048,Gold,Walter Tewksbury,United States
Summer,1900,7,22,Paris,Athletics,"200 metres, Men",/results/56048,Silver,Norman Pritchard,India
Summer,1900,7,22,Paris,Athletics,"200 metres, Men",/results/56048,Bronze,Stan Rowley,Australia
Summer,1900,7,22,Paris,Athletics,"5,000 metres, Team, Men",/results/56088,Gold,Amateur Athletic Association,Great Britain
Summer,1900,7,22,Paris,Athletics,"5,000 metres, Team, Men",/results/56088,Silver,Racing Club de France,France
Summer,1900,7,22,Paris,Croquet,"Doubles, Open",/results/39517,Gold,"Georges Johin, Gaston Aumoitte",France
Summer,1900,7,30,Paris,Artistic Gymnastics,"Individual All-Around, Men",/results/70008,Gold,Gustave Sandras,France
Summer,1900,7,30,Paris,Artistic Gymnastics,"Individual All-Around, Men",/results/70008,Silver,Noël Bas,France
Summer,1900,7,30,Paris,Artistic Gymnastics,"Individual All-Around, Men",/results/70008,Bronze,Lucien Demanet,France
Summer,1900,8,1,Paris,Shooting,"Free Pistol, 50 metres, Men",/results/51509,Gold,Conrad Karl Röderer,Switzerland
Summer,1900,8,1,Paris,Shooting,"Free Pistol, 50 metres, Men",/results/51509,Silver,Achille Paroche,France
Summer,1900,8,1,Paris,Shooting,"Free Pistol, 50 metres, Men",/results/51509,Bronze,Konrad Stäheli,Switzerland
Summer,1900,8,1,Paris,Shooting,"Free Pistol, 50 metres, Team, Men",/results/51515,Gold,Switzerland,Switzerland
Summer,1900,8,1,Paris,Shooting,"Free Pistol, 50 metres, Team, Men",/results/51515,Silver,France,France
Summer,1900,8,1,Paris,Shooting,"Free Pistol, 50 metres, Team, Men",/results/51515,Bronze,Netherlands,Netherlands
Summer,1900,8,2,Paris,Sailing,"20+ Ton, Open",/results/9215,Gold,Cicely,Great Britain
Summer,1900,8,2,Paris,Sailing,"20+ Ton, Open",/results/9215,Silver,Brynhild,Great Britain
Summer,1900,8,2,Paris,Sailing,"20+ Ton, Open",/results/9215,Bronze,Formosa,United States
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Kneeling, 300 metres, Men",/results/51512,Gold,Konrad Stäheli,Switzerland
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Kneeling, 300 metres, Men",/results/51512,Silver,Anders Peter Nielsen,Denmark
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Kneeling, 300 metres, Men",/results/51512,Silver,Emil Kellenberger,Switzerland
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Prone, 300 metres, Men",/results/51513,Gold,Achille Paroche,France
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Prone, 300 metres, Men",/results/51513,Silver,Anders Peter Nielsen,Denmark
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Prone, 300 metres, Men",/results/51513,Bronze,Ole Østmo,Norway
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Men",/results/51510,Gold,Emil Kellenberger,Switzerland
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Men",/results/51510,Silver,Anders Peter Nielsen,Denmark
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Men",/results/51510,Bronze,Ole Østmo,Norway
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Men",/results/51510,Bronze,Paul Van Asbroeck,Belgium
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",/results/51516,Gold,Switzerland,Switzerland
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",/results/51516,Silver,Norway,Norway
Summer,1900,8,5,Paris,Shooting,"Free Rifle, Three Positions, 300 metres, Team, Men",/results/51516,Bronze,France,France
Summer,1900,8,6,Paris,Sailing,"10-20 Ton, Open",/results/9210,Gold,Estérel,France
Summer,1900,8,6,Paris,Sailing,"10-20 Ton, Open",/results/9210,Silver,Quand-Même,France
Summer,1900,8,6,Paris,Sailing,"10-20 Ton, Open",/results/9210,Bronze,Laurea,Great Britain
Summer,1900,8,12,Paris,Swimming,"1,000 metres Freestyle, Men",/results/4412,Gold,John Jarvis,Great Britain
Summer,1900,8,12,Paris,Swimming,"1,000 metres Freestyle, Men",/results/4412,Silver,Otto Wahle,Austria
Summer,1900,8,12,Paris,Swimming,"1,000 metres Freestyle, Men",/results/4412,Bronze,Zoltán Halmay,Hungary
Summer,1900,8,12,Paris,Swimming,"200 metres Freestyle, Men",/results/4404,Gold,Fred Lane,Great Britain
Summer,1900,8,12,Paris,Swimming,"200 metres Freestyle, Men",/results/4404,Silver,Zoltán Halmay,Hungary
Summer,1900,8,12,Paris,Swimming,"200 metres Freestyle, Men",/results/4404,Bronze,Karl Ruberl,Austria
Summer,1900,8,12,Paris,Swimming,"200 metres Obstacle Course, Men",/results/4433,Gold,Fred Lane,Great Britain
Summer,1900,8,12,Paris,Swimming,"200 metres Obstacle Course, Men",/results/4433,Silver,Otto Wahle,Austria
Summer,1900,8,12,Paris,Swimming,"200 metres Obstacle Course, Men",/results/4433,Bronze,Peter Kemp,Great Britain
Summer,1900,8,12,Paris,Swimming,"200 metres Team Swimming, Men",/results/4441,Gold,Deutscher Schwimm Verband Berlin,Germany
Summer,1900,8,12,Paris,Swimming,"200 metres Team Swimming, Men",/results/4441,Silver,Tritons Lillois,France
Summer,1900,8,12,Paris,Swimming,"200 metres Team Swimming, Men",/results/4441,Bronze,Pupilles de Neptune de Lille,France
Summer,1900,8,12,Paris,Water Polo,"Water Polo, Men",/results/38000,Gold,"Osborne Swimming Club, Manchester",Great Britain
Summer,1900,8,12,Paris,Water Polo,"Water Polo, Men",/results/38000,Silver,Brussels Swimming and Water Polo Club,Belgium
Summer,1900,8,12,Paris,Water Polo,"Water Polo, Men",/results/38000,Bronze,Libellule de Paris,France
Summer,1900,8,12,Paris,Water Polo,"Water Polo, Men",/results/38000,Bronze,Pupilles de Neptune de Lille #2,France
Summer,1900,8,13,Paris,Archery,"Au Chapelet, 33 metres, Men",/results/40504,Gold,Hubert Van Innis,Belgium
Summer,1900,8,13,Paris,Archery,"Au Chapelet, 33 metres, Men",/results/40504,Silver,Victor Thibault,France
Summer,1900,8,13,Paris,Archery,"Au Chapelet, 33 metres, Men",/results/40504,Bronze,Frédéric Petit,France
Summer,1900,8,13,Paris,Archery,"Au Chapelet, 50 metres, Men",/results/40502,Gold,Eugène Mougin,France
Summer,1900,8,13,Paris,Archery,"Au Chapelet, 50 metres, Men",/results/40502,Silver,Henri Helle,France
Summer,1900,8,13,Paris,Archery,"Au Chapelet, 50 metres, Men",/results/40502,Bronze,Augustin Mercier,France
Summer,1900,8,13,Paris,Archery,"Au Cordon Doré, 33 metres, Men",/results/40503,Gold,Hubert Van Innis,Belgium
Summer,1900,8,13,Paris,Archery,"Au Cordon Doré, 33 metres, Men",/results/40503,Silver,Victor Thibault,France
Summer,1900,8,13,Paris,Archery,"Au Cordon Doré, 33 metres, Men",/results/40503,Bronze,Frédéric Petit,France
Summer,1900,8,13,Paris,Archery,"Au Cordon Doré, 50 metres, Men",/results/40501,Gold,Henri Hérouin,France
Summer,1900,8,13,Paris,Archery,"Au Cordon Doré, 50 metres, Men",/results/40501,Silver,Hubert Van Innis,Belgium
Summer,1900,8,13,Paris,Archery,"Au Cordon Doré, 50 metres, Men",/results/40501,Bronze,Émile Fisseux,France
Summer,1900,8,19,Paris,Swimming,"4,000 metres Freestyle, Men",/results/4419,Gold,John Jarvis,Great Britain
Summer,1900,8,19,Paris,Swimming,"4,000 metres Freestyle, Men",/results/4419,Silver,Zoltán Halmay,Hungary
Summer,1900,8,19,Paris,Swimming,"4,000 metres Freestyle, Men",/results/4419,Bronze,Louis Martin,France
Summer,1900,8,20,Paris,Cricket,"Cricket, Men",/results/21150,Gold,Devon and Somerset Wanderers,Great Britain
Summer,1900,8,20,Paris,Cricket,"Cricket, Men",/results/21150,Silver,Union des Sociétés Français de Sports Athletiques,France
Summer,1900,8,26,Paris,Archery,"Championnat du Monde, Men",/results/40500,Gold,Henri Hérouin,France
Summer,1900,8,26,Paris,Archery,"Championnat du Monde, Men",/results/40500,Silver,Hubert Van Innis,Belgium
Summer,1900,8,26,Paris,Rowing,"Coxed Fours, Men",/results/157515,Gold,Cercle de l'Aviron Roubaix,France
Summer,1900,8,26,Paris,Rowing,"Coxed Fours, Men",/results/157515,Silver,Club Nautique de Lyon,France
Summer,1900,8,26,Paris,Rowing,"Coxed Fours, Men",/results/157515,Bronze,Favorite Hammonia,Germany
Summer,1900,8,26,Paris,Rowing,"Coxed Pairs, Men",/results/157510,Gold,Minerva Amsterdam,Netherlands
Summer,1900,8,26,Paris,Rowing,"Coxed Pairs, Men",/results/157510,Silver,Societé Nautique de la Marne,France
Summer,1900,8,26,Paris,Rowing,"Coxed Pairs, Men",/results/157510,Bronze,Rowing Club Castillon,France
Summer,1900,8,26,Paris,Rowing,"Eights, Men",/results/157523,Gold,Vesper Boat Club,United States
Summer,1900,8,26,Paris,Rowing,"Eights, Men",/results/157523,Silver,Royal Club Nautique de Gand,Belgium
Summer,1900,8,26,Paris,Rowing,"Eights, Men",/results/157523,Bronze,Minerva Amsterdam,Netherlands
Summer,1900,8,26,Paris,Rowing,"Single Sculls, Men",/results/157500,Gold,Hermann Barrelet,France
Summer,1900,8,26,Paris,Rowing,"Single Sculls, Men",/results/157500,Silver,André Gaudin,France
Summer,1900,8,26,Paris,Rowing,"Single Sculls, Men",/results/157500,Bronze,St George Ashe,Great Britain
Summer,1900,8,27,Paris,Rowing,"Coxed Fours, Men",/results/157517,Gold,"Germania Ruder Club, Hamburg",Germany
Summer,1900,8,27,Paris,Rowing,"Coxed Fours, Men",/results/157517,Silver,Minerva Amsterdam,Netherlands
Summer,1900,8,27,Paris,Rowing,"Coxed Fours, Men",/results/157517,Bronze,Ludwigshafener Ruder Verein,Germany
Summer,1900,9,15,Paris,Cycling Track,"25 kilometres, Men",/results/153032,Gold,Louis Bastien,France
Summer,1900,9,15,Paris,Cycling Track,"25 kilometres, Men",/results/153032,Silver,Lloyd Hildebrand,France
Summer,1900,9,15,Paris,Cycling Track,"25 kilometres, Men",/results/153032,Bronze,Auguste Daumain,France
Summer,1900,9,15,Paris,Cycling Track,"Points Race, Men",/results/153033,Gold,Enrico Brusoni,Italy
Summer,1900,9,15,Paris,Cycling Track,"Points Race, Men",/results/153033,Silver,Karl Duill,Germany
Summer,1900,9,15,Paris,Cycling Track,"Points Race, Men",/results/153033,Bronze,Louis Trousselier,France
Summer,1900,9,23,Paris,Football,"Football, Men",/results/33500,Gold,Upton Park FC,Great Britain
Summer,1900,9,23,Paris,Football,"Football, Men",/results/33500,Silver,USFSA,France
Summer,1900,9,23,Paris,Football,"Football, Men",/results/33500,Bronze,Univ. of Brussels,Belgium
Summer,1900,10,2,Paris,Golf,"Individual, Men",/results/40000,Gold,Charles Sands,United States
Summer,1900,10,2,Paris,Golf,"Individual, Men",/results/40000,Silver,Walter Rutherford,Great Britain
Summer,1900,10,2,Paris,Golf,"Individual, Men",/results/40000,Bronze,David Robertson,Great Britain
Summer,1900,10,3,Paris,Golf,"Individual, Women",/results/40001,Gold,Margaret Abbott,United States
Summer,1900,10,3,Paris,Golf,"Individual, Women",/results/40001,Silver,Polly Whittier,Switzerland
Summer,1900,10,3,Paris,Golf,"Individual, Women",/results/40001,Bronze,Abbie Pratt,France
Summer,1900,10,28,Paris,Rugby,"Rugby, Men",/results/31500,Gold,Union des Sociétés Français de Sports Athletiques,France
Summer,1900,10,28,Paris,Rugby,"Rugby, Men",/results/31500,Silver,Frankfurt Club,Germany
Summer,1900,10,28,Paris,Rugby,"Rugby, Men",/results/31500,Silver,Moseley Wanderers,Great Britain
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Apparatus Work, Men",/results/70016,Gold,Adolf Spinnler,Germany
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Apparatus Work, Men",/results/70016,Silver,Julius Lenhart,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Apparatus Work, Men",/results/70016,Bronze,Wilhelm Weber,Germany
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Field Sports, Men",/results/70020,Gold,Max Emmerich,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Field Sports, Men",/results/70020,Silver,John Grieb,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Field Sports, Men",/results/70020,Bronze,William Merz,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Men",/results/70009,Gold,Julius Lenhart,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Men",/results/70009,Silver,Wilhelm Weber,Germany
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Individual All-Around, Men",/results/70009,Bronze,Adolf Spinnler,Germany
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Team All-Around, Men",/results/70024,Gold,"Philadelphia Turngemeinde, Philadelphia",United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Team All-Around, Men",/results/70024,Gold,United States,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Team All-Around, Men",/results/70024,Silver,"New York Turnverein, New York",United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Team All-Around, Men",/results/70024,Silver,United States,United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Team All-Around, Men",/results/70024,Bronze,"Central Turnverein, Chicago",United States
Summer,1904,7,2,St. Louis,Artistic Gymnastics,"Team All-Around, Men",/results/70024,Bronze,United States,United States
Summer,1904,7,4,St. Louis,Athletics,"All-Around Championship, Men",/results/56152,Gold,Tom Kiely,Great Britain
Summer,1904,7,4,St. Louis,Athletics,"All-Around Championship, Men",/results/56152,Silver,Adam Gunn,United States
Summer,1904,7,4,St. Louis,Athletics,"All-Around Championship, Men",/results/56152,Bronze,Truxtun Hare,United States
Summer,1904,7,7,St. Louis,Lacrosse,"Lacrosse, Men",/results/28500,Gold,Winnipeg Shamrocks,Canada
Summer,1904,7,7,St. Louis,Lacrosse,"Lacrosse, Men",/results/28500,Silver,St. Louis Amateur Athletic Association,United States
Summer,1904,7,7,St. Louis,Lacrosse,"Lacrosse, Men",/results/28500,Bronze,Mohawk Indians,Canada
Summer,1904,7,29,St. Louis,Rowing,"Coxless Fours, Men",/results/157531,Gold,Century Boat Club,United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Fours, Men",/results/157531,Silver,Mound City Rowing Club,United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Fours, Men",/results/157531,Bronze,Western Rowing Club,United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Pairs, Men",/results/157530,Gold,"Robert Farnan, Joseph Ryan",United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Pairs, Men",/results/157530,Gold,–,United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Pairs, Men",/results/157530,Silver,"John Mulcahy, Bill Varley",United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Pairs, Men",/results/157530,Silver,–,United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Pairs, Men",/results/157530,Bronze,"John Joachim, Joe Buerger, Gus Voerg, Frank Dummerth",United States
Summer,1904,7,29,St. Louis,Rowing,"Coxless Pairs, Men",/results/157530,Bronze,–,United States
Summer,1904,7,30,St. Louis,Rowing,"Double Sculls, Men",/results/157529,Gold,"John Mulcahy, Bill Varley",United States
Summer,1904,7,30,St. Louis,Rowing,"Double Sculls, Men",/results/157529,Gold,–,United States
Summer,1904,7,30,St. Louis,Rowing,"Double Sculls, Men",/results/157529,Silver,"Joseph McLoughlin, John Hoben",United States
Summer,1904,7,30,St. Louis,Rowing,"Double Sculls, Men",/results/157529,Silver,–,United States
Summer,1904,7,30,St. Louis,Rowing,"Double Sculls, Men",/results/157529,Bronze,"Joe Ravannack, John Wells",United States
Summer,1904,7,30,St. Louis,Rowing,"Double Sculls, Men",/results/157529,Bronze,–,United States
